REQUEST,MOMENT,TIMESTAMP
PUT,BEGIN,1512595934905051345
PUT,END,1512595934914323334
PUT,BEGIN,1512595935315519047
PUT,END,1512595935324835339
PUT,BEGIN,1512595935726577662
PUT,END,1512595935737350195
PUT,BEGIN,1512595936138830741
PUT,END,1512595936148440113
PUT,BEGIN,1512595936549857215
PUT,END,1512595936559107646
PUT,BEGIN,1512595936961814139
PUT,END,1512595936984107549
PUT,BEGIN,1512595937386076845
PUT,END,1512595937395334254
PUT,BEGIN,1512595937798176507
PUT,END,1512595937821123741
PUT,BEGIN,1512595938222925878
PUT,END,1512595938233987137
PUT,BEGIN,1512595938636552634
PUT,END,1512595938654437667
PUT,BEGIN,1512595939056886540
PUT,END,1512595939067578950
PUT,BEGIN,1512595939469183885
PUT,END,1512595939480232004
PUT,BEGIN,1512595939881424088
PUT,END,1512595939890827743
PUT,BEGIN,1512595940292299852
PUT,END,1512595940306030652
PUT,BEGIN,1512595940707248900
PUT,END,1512595940716660157
PUT,BEGIN,1512595941118046433
PUT,END,1512595941129629033
PUT,BEGIN,1512595941530892672
PUT,END,1512595941540165617
PUT,BEGIN,1512595941941771447
PUT,END,1512595941956133812
PUT,BEGIN,1512595942357616791
PUT,END,1512595942367036952
PUT,BEGIN,1512595942769186132
PUT,END,1512595942785296771
PUT,BEGIN,1512595943186749075
PUT,END,1512595943196692715
PUT,BEGIN,1512595943599955786
PUT,END,1512595943622912186
PUT,BEGIN,1512595944025883006
PUT,END,1512595944041887965
PUT,BEGIN,1512595944443268990
PUT,END,1512595944452994413
PUT,BEGIN,1512595944855705254
PUT,END,1512595944874087475
PUT,BEGIN,1512595945276154848
PUT,END,1512595945287781793
PUT,BEGIN,1512595945690600342
PUT,END,1512595945712824808
PUT,BEGIN,1512595946114570605
PUT,END,1512595946124057607
PUT,BEGIN,1512595946525545153
PUT,END,1512595946536630427
PUT,BEGIN,1512595946937863881
PUT,END,1512595946947028839
PUT,BEGIN,1512595947349182652
PUT,END,1512595947365811898
PUT,BEGIN,1512595947768421471
PUT,END,1512595947783816591
PUT,BEGIN,1512595948185012602
PUT,END,1512595948194884859
PUT,BEGIN,1512595948596313634
PUT,END,1512595948605610593
PUT,BEGIN,1512595949008631070
PUT,END,1512595949020191208
PUT,BEGIN,1512595949421448909
PUT,END,1512595949430827463
PUT,BEGIN,1512595949833406134
PUT,END,1512595949853610700
PUT,BEGIN,1512595950256258190
PUT,END,1512595950272549514
PUT,BEGIN,1512595950673977553
PUT,END,1512595950683207411
PUT,BEGIN,1512595951084442103
PUT,END,1512595951097957295
PUT,BEGIN,1512595951500780898
PUT,END,1512595951521557831
PUT,BEGIN,1512595951924645430
PUT,END,1512595951943921123
PUT,BEGIN,1512595952347298446
PUT,END,1512595952369723901
PUT,BEGIN,1512595952771742012
PUT,END,1512595952781017540
PUT,BEGIN,1512595953182255425
PUT,END,1512595953191624537
PUT,BEGIN,1512595953594583221
PUT,END,1512595953617834105
PUT,BEGIN,1512595954019628955
PUT,END,1512595954028999837
PUT,BEGIN,1512595954430227024
PUT,END,1512595954442041400
PUT,BEGIN,1512595954844949351
PUT,END,1512595954864659126
PUT,BEGIN,1512595955266415566
PUT,END,1512595955278213022
PUT,BEGIN,1512595955679437908
PUT,END,1512595955688788550
PUT,BEGIN,1512595956090022299
PUT,END,1512595956099478993
PUT,BEGIN,1512595956501008594
PUT,END,1512595956510381188
PUT,BEGIN,1512595956911910574
PUT,END,1512595956922250892
PUT,BEGIN,1512595957323486175
PUT,END,1512595957332821807
PUT,BEGIN,1512595957735723219
PUT,END,1512595957757038383
PUT,BEGIN,1512595958158959233
PUT,END,1512595958169795933
PUT,BEGIN,1512595958571038028
PUT,END,1512595958580193648
PUT,BEGIN,1512595958981375629
PUT,END,1512595958990786213
PUT,BEGIN,1512595959392239917
PUT,END,1512595959402269820
PUT,BEGIN,1512595959805106383
PUT,END,1512595959823173627
PUT,BEGIN,1512595960225956868
PUT,END,1512595960248104109
PUT,BEGIN,1512595960650716442
PUT,END,1512595960667413084
PUT,BEGIN,1512595961069039167
PUT,END,1512595961081990733
PUT,BEGIN,1512595961483511157
PUT,END,1512595961495645470
PUT,BEGIN,1512595961897047413
PUT,END,1512595961908760771
PUT,BEGIN,1512595962309942025
PUT,END,1512595962319358507
PUT,BEGIN,1512595962720570521
PUT,END,1512595962733497716
PUT,BEGIN,1512595963134940609
PUT,END,1512595963146201278
PUT,BEGIN,1512595963547401188
PUT,END,1512595963556667405
PUT,BEGIN,1512595963959497980
PUT,END,1512595963981927531
PUT,BEGIN,1512595964383857050
PUT,END,1512595964393082628
PUT,BEGIN,1512595964794578479
PUT,END,1512595964804020518
PUT,BEGIN,1512595965205249230
PUT,END,1512595965214488349
PUT,BEGIN,1512595965615714236
PUT,END,1512595965624996655
PUT,BEGIN,1512595966026173840
PUT,END,1512595966035355637
PUT,BEGIN,1512595966436629426
PUT,END,1512595966446060269
PUT,BEGIN,1512595966847172933
PUT,END,1512595966857319148
PUT,BEGIN,1512595967258811597
PUT,END,1512595967269525091
PUT,BEGIN,1512595967670773960
PUT,END,1512595967680005677
PUT,BEGIN,1512595968081968657
PUT,END,1512595968096259085
PUT,BEGIN,1512595968499010286
PUT,END,1512595968515981278
PUT,BEGIN,1512595968918731659
PUT,END,1512595968941223499
PUT,BEGIN,1512595969343352323
PUT,END,1512595969354206625
PUT,BEGIN,1512595969755369439
PUT,END,1512595969764696370
PUT,BEGIN,1512595970166212591
PUT,END,1512595970183292470
PUT,BEGIN,1512595970586178640
PUT,END,1512595970605199243
PUT,BEGIN,1512595971008420198
