4
4
3
5
3
4
4
4
5
3
5
4
3
5
3
5
4
4
5
4
4
3
5
6
5
4
4
3
4
3
5
3
4
4
5
4
3
4
5
3
3
3
4
5
5
6
5
4
4
5
3
4
3
4
4
4
4
5
4
5
3
4
3
5
4
3
5
3
5
5
3
4
6
4
4
4
4
4
6
7
5
6
4
5
4
3
3
3
4
4
7
4
5
4
3
5
4
4
2
4
4
4
5
4
6
5
5
5
4
4
3
3
2
3
4
17
16
16
3
5
5
4
4
4
5
4
5
4
7
3
5
3
4
4
3
5
3
3
6
5
3
4
4
3
4
4
5
4
6
5
4
4
4
8
4
5
4
6
3
3
3
5
8
4
3
6
4
5
5
3
5
7
4
4
14
17
17
17
4
5
3
5
3
4
4
5
4
3
5
4
4
5
6
5
5
5
5
5
4
4
3
4
5
5
3
4
3
5
4
3
4
14
5
4
4
3
5
4
3
4
4
4
4
4
4
3
7
5
4
3
4
5
4
3
3
4
4
5
5
4
4
4
6
3
6
4
5
4
4
3
6
6
5
4
4
3
3
5
3
4
4
5
3
4
4
3
4
4
4
5
5
3
7
4
5
3
6
3
3
3
6
5
4
4
4
5
3
4
6
4
3
5
5
5
4
5
6
4
4
4
4
