4
5
4
5
5
16
4
4
4
5
3
4
5
3
3
3
4
6
4
4
4
3
4
6
4
4
3
4
5
7
2
4
3
3
3
3
4
3
4
3
3
4
4
6
6
4
4
3
3
4
3
4
3
5
53
3
4
3
3
4
3
3
3
4
3
3
3
4
3
2
5
4
2
3
4
4
4
4
4
3
4
3
4
3
3
4
3
3
4
4
2
5
3
4
4
2
3
4
4
3
4
4
4
7
5
5
3
6
4
4
5
3
6
2
3
3
3
4
4
2
3
3
3
4
3
4
3
3
4
4
5
3
4
2
4
4
3
4
4
6
5
3
4
3
5
3
5
5
3
16
3
4
4
3
3
5
4
4
2
3
4
3
4
4
6
5
3
5
4
4
4
4
5
5
5
4
5
4
5
4
5
4
4
4
3
3
3
2
3
2
3
4
5
3
4
4
3
4
5
5
4
5
4
5
4
4
5
4
3
3
3
3
3
5
3
2
3
4
5
3
4
3
3
3
6
4
3
3
3
4
4
4
4
3
5
4
5
3
4
5
2
4
3
3
3
4
3
3
3
2
6
6
3
4
3
4
4
3
4
3
5
3
3
3
3
2
3
2
4
4
5
3
3
3
2
16
3
4
3
3
3
3
6
3
4
5
3
4
3
4
3
4
5
3
4
3
3
3
3
4
3
