6
4
5
5
5
4
5
3
4
4
6
4
5
5
5
4
6
6
7
5
4
4
4
4
4
6
4
5
5
7
5
4
4
7
6
5
4
6
6
4
12
5
6
4
5
13
5
4
5
5
6
4
6
5
5
4
5
5
4
4
6
4
4
4
4
5
10
7
5
5
4
7
4
3
5
5
6
24
5
5
4
3
5
4
5
4
5
6
5
4
8
5
4
5
42
6
3
5
5
6
4
5
4
5
25
6
5
4
4
5
5
5
5
5
5
7
6
4
4
5
5
5
3
5
6
4
6
5
6
4
7
4
6
4
4
4
5
4
4
4
7
5
5
4
4
25
4
5
6
5
5
8
8
3
4
6
5
9
4
6
5
4
5
5
11
5
6
4
5
5
9
5
4
5
6
4
4
5
5
4
4
7
4
5
4
5
5
4
3
5
15
4
4
5
5
5
4
7
4
4
4
6
5
5
5
5
4
4
5
7
6
4
6
12
3
5
6
5
6
5
5
5
6
5
3
5
5
5
4
3
5
6
5
5
4
5
4
4
5
4
4
4
5
4
4
4
10
5
5
4
4
5
5
4
6
4
3
4
5
4
5
4
6
5
5
3
4
4
5
5
5
5
5
5
5
5
4
6
3
5
5
4
5
4
4
3
11
4
5
14
4
4
4
4
5
5
5
6
4
4
4
