REQUEST,MOMENT,TIMESTAMP
PUT,BEGIN,1512598452289636573
PUT,END,1512598452308809330
PUT,BEGIN,1512598452710896845
PUT,END,1512598452726229683
PUT,BEGIN,1512598453128079446
PUT,END,1512598453141065288
PUT,BEGIN,1512598453542573354
PUT,END,1512598453552087511
PUT,BEGIN,1512598453953618190
PUT,END,1512598453965097405
PUT,BEGIN,1512598454366282238
PUT,END,1512598454376111207
PUT,BEGIN,1512598454779295596
PUT,END,1512598454802681379
PUT,BEGIN,1512598455204497628
PUT,END,1512598455213939195
PUT,BEGIN,1512598455615134358
PUT,END,1512598455625524159
PUT,BEGIN,1512598456028031929
PUT,END,1512598456045575736
PUT,BEGIN,1512598456447619508
PUT,END,1512598456459326126
PUT,BEGIN,1512598456860779503
PUT,END,1512598456872966407
PUT,BEGIN,1512598457274126882
PUT,END,1512598457283988946
PUT,BEGIN,1512598457685488658
PUT,END,1512598457696578886
PUT,BEGIN,1512598458098934755
PUT,END,1512598458113430872
PUT,BEGIN,1512598458514937701
PUT,END,1512598458524221939
PUT,BEGIN,1512598458925415645
PUT,END,1512598458936463170
PUT,BEGIN,1512598459337756290
PUT,END,1512598459347165832
PUT,BEGIN,1512598459750109392
PUT,END,1512598459773018119
PUT,BEGIN,1512598460174993697
PUT,END,1512598460186307433
PUT,BEGIN,1512598460588154132
PUT,END,1512598460600974617
PUT,BEGIN,1512598461002561834
PUT,END,1512598461014884921
PUT,BEGIN,1512598461417514301
PUT,END,1512598461440678446
PUT,BEGIN,1512598461842683983
PUT,END,1512598461853308955
PUT,BEGIN,1512598462254513642
PUT,END,1512598462263710475
PUT,BEGIN,1512598462665971121
PUT,END,1512598462679624786
PUT,BEGIN,1512598463080895597
PUT,END,1512598463090187017
PUT,BEGIN,1512598463492880209
PUT,END,1512598463509584454
PUT,BEGIN,1512598463912652018
PUT,END,1512598463932717696
PUT,BEGIN,1512598464334700159
PUT,END,1512598464344029635
PUT,BEGIN,1512598464745258141
PUT,END,1512598464754591482
PUT,BEGIN,1512598465155850449
PUT,END,1512598465165085544
PUT,BEGIN,1512598465566267909
PUT,END,1512598465575659635
PUT,BEGIN,1512598465976885466
PUT,END,1512598465986935169
PUT,BEGIN,1512598466388477472
PUT,END,1512598466397704301
PUT,BEGIN,1512598466800611423
PUT,END,1512598466821945953
PUT,BEGIN,1512598467225050173
PUT,END,1512598467239423864
PUT,BEGIN,1512598467640679488
PUT,END,1512598467650036012
PUT,BEGIN,1512598468052197375
PUT,END,1512598468070527332
PUT,BEGIN,1512598468471941942
PUT,END,1512598468481257856
PUT,BEGIN,1512598468882443736
PUT,END,1512598468891622654
PUT,BEGIN,1512598469293210216
PUT,END,1512598469304627815
PUT,BEGIN,1512598469706376333
PUT,END,1512598469720277900
PUT,BEGIN,1512598470121692872
PUT,END,1512598470132078044
PUT,BEGIN,1512598470533599354
PUT,END,1512598470546302119
PUT,BEGIN,1512598470947563032
PUT,END,1512598470957584200
PUT,BEGIN,1512598471359440787
PUT,END,1512598471373277648
PUT,BEGIN,1512598471775625416
PUT,END,1512598471794406049
PUT,BEGIN,1512598472196908217
PUT,END,1512598472214130150
PUT,BEGIN,1512598472616817048
PUT,END,1512598472634978071
PUT,BEGIN,1512598473036905500
PUT,END,1512598473048272808
PUT,BEGIN,1512598473449772629
PUT,END,1512598473466644532
PUT,BEGIN,1512598473869511791
PUT,END,1512598473891492262
PUT,BEGIN,1512598474293468312
PUT,END,1512598474303131148
PUT,BEGIN,1512598474705394318
PUT,END,1512598474723867025
PUT,BEGIN,1512598475125147381
PUT,END,1512598475134646978
PUT,BEGIN,1512598475535861913
PUT,END,1512598475547910405
PUT,BEGIN,1512598475949363690
PUT,END,1512598475960447561
PUT,BEGIN,1512598476361642533
PUT,END,1512598476370709581
PUT,BEGIN,1512598476771926019
PUT,END,1512598476781334152
PUT,BEGIN,1512598477183175057
PUT,END,1512598477196470024
PUT,BEGIN,1512598477597765880
PUT,END,1512598477606934642
PUT,BEGIN,1512598478008127960
PUT,END,1512598478017611271
PUT,BEGIN,1512598478419321058
PUT,END,1512598478430566988
PUT,BEGIN,1512598478831822058
PUT,END,1512598478841310553
PUT,BEGIN,1512598479242652657
PUT,END,1512598479252608461
PUT,BEGIN,1512598479654051142
PUT,END,1512598479664401787
PUT,BEGIN,1512598480066709261
PUT,END,1512598480082499542
PUT,BEGIN,1512598480483789244
PUT,END,1512598480494155124
PUT,BEGIN,1512598480895606039
PUT,END,1512598480904739846
PUT,BEGIN,1512598481305928871
PUT,END,1512598481315313322
PUT,BEGIN,1512598481718043562
PUT,END,1512598481734849276
PUT,BEGIN,1512598482136192990
PUT,END,1512598482146204318
PUT,BEGIN,1512598482549562515
PUT,END,1512598482570850298
PUT,BEGIN,1512598482974419129
PUT,END,1512598482996402038
PUT,BEGIN,1512598483398274032
PUT,END,1512598483407502686
PUT,BEGIN,1512598483810350972
PUT,END,1512598483827802888
PUT,BEGIN,1512598484230832291
PUT,END,1512598484251721987
PUT,BEGIN,1512598484653708471
PUT,END,1512598484663453180
PUT,BEGIN,1512598485064720181
PUT,END,1512598485074074515
PUT,BEGIN,1512598485476984918
PUT,END,1512598485496218939
PUT,BEGIN,1512598485899696607
PUT,END,1512598485922048692
PUT,BEGIN,1512598486324257504
PUT,END,1512598486335780236
PUT,BEGIN,1512598486736996697
PUT,END,1512598486746251930
PUT,BEGIN,1512598487147802126
PUT,END,1512598487158900150
PUT,BEGIN,1512598487561757417
PUT,END,1512598487582011181
PUT,BEGIN,1512598487984965898
PUT,END,1512598488003415277
PUT,BEGIN,1512598488404950302
PUT,END,1512598488414727520
PUT,BEGIN,1512598488816095973
PUT,END,1512598488825436633
PUT,BEGIN,1512598489228105263
PUT,END,1512598489246314401
PUT,BEGIN,1512598489647928587
PUT,END,1512598489658280066
PUT,BEGIN,1512598490060858094
PUT,END,1512598490079481570
PUT,BEGIN,1512598490481198345
PUT,END,1512598490491121733
PUT,BEGIN,1512598490892333317
PUT,END,1512598490903152083
PUT,BEGIN,1512598491304694729
PUT,END,1512598491315466079
PUT,BEGIN,1512598491717030309
PUT,END,1512598491728749177
PUT,BEGIN,1512598492131467925
PUT,END,1512598492151502756
