REQUEST,MOMENT,TIMESTAMP
PUT,BEGIN,1512606012363441547
PUT,END,1512606012383254789
PUT,BEGIN,1512606013585045132
PUT,END,1512606013603956055
PUT,BEGIN,1512606014806783270
PUT,END,1512606014829233989
PUT,BEGIN,1512606016031542145
PUT,END,1512606016047436374
PUT,BEGIN,1512606017249843488
PUT,END,1512606017266592176
PUT,BEGIN,1512606018469217534
PUT,END,1512606018488522377
PUT,BEGIN,1512606019690734982
PUT,END,1512606019703129478
PUT,BEGIN,1512606020905610678
PUT,END,1512606020926262875
PUT,BEGIN,1512606022128703547
PUT,END,1512606022143022228
PUT,BEGIN,1512606023344828851
PUT,END,1512606023362011540
PUT,BEGIN,1512606024564487745
PUT,END,1512606024585843583
PUT,BEGIN,1512606025788344839
PUT,END,1512606025810545335
PUT,BEGIN,1512606027012637009
PUT,END,1512606027027140377
PUT,BEGIN,1512606028228914176
PUT,END,1512606028240875024
PUT,BEGIN,1512606029442753583
PUT,END,1512606029454925933
PUT,BEGIN,1512606030656737140
PUT,END,1512606030669758553
PUT,BEGIN,1512606031871814888
PUT,END,1512606031896106062
PUT,BEGIN,1512606033098171219
PUT,END,1512606033115631197
PUT,BEGIN,1512606034317823098
PUT,END,1512606034336160680
PUT,BEGIN,1512606035538754035
PUT,END,1512606035557937018
PUT,BEGIN,1512606036761004157
PUT,END,1512606036774887848
PUT,BEGIN,1512606037977181431
PUT,END,1512606037994108235
PUT,BEGIN,1512606039196601460
PUT,END,1512606039212311536
PUT,BEGIN,1512606040414114036
PUT,END,1512606040429120143
PUT,BEGIN,1512606041631025145
PUT,END,1512606041648885739
PUT,BEGIN,1512606042851111501
PUT,END,1512606042868038610
PUT,BEGIN,1512606044070236257
PUT,END,1512606044088723868
PUT,BEGIN,1512606045291104492
PUT,END,1512606045308020804
PUT,BEGIN,1512606046510142463
PUT,END,1512606046529160991
PUT,BEGIN,1512606047731277602
PUT,END,1512606047746706336
PUT,BEGIN,1512606048948661391
PUT,END,1512606048967140025
PUT,BEGIN,1512606050169658446
PUT,END,1512606050187819989
PUT,BEGIN,1512606051390459942
PUT,END,1512606051405925807
PUT,BEGIN,1512606052608342558
PUT,END,1512606052622472026
PUT,BEGIN,1512606053824460302
PUT,END,1512606053844904256
PUT,BEGIN,1512606055047077468
PUT,END,1512606055062392416
PUT,BEGIN,1512606056264628536
PUT,END,1512606056284223582
PUT,BEGIN,1512606057486493406
PUT,END,1512606057502833975
PUT,BEGIN,1512606058705315763
PUT,END,1512606058721594773
PUT,BEGIN,1512606059923803223
PUT,END,1512606059939180636
PUT,BEGIN,1512606061141800069
PUT,END,1512606061158952151
PUT,BEGIN,1512606062361064078
PUT,END,1512606062376565197
PUT,BEGIN,1512606063579246105
PUT,END,1512606063601461987
PUT,BEGIN,1512606064803634035
PUT,END,1512606064817913582
PUT,BEGIN,1512606066020524051
PUT,END,1512606066038319360
PUT,BEGIN,1512606067240359623
PUT,END,1512606067264208477
PUT,BEGIN,1512606068466222047
PUT,END,1512606068486053695
PUT,BEGIN,1512606069691189595
PUT,END,1512606069710917590
PUT,BEGIN,1512606070913223410
PUT,END,1512606070933055194
PUT,BEGIN,1512606072135012759
PUT,END,1512606072153061120
PUT,BEGIN,1512606073355170973
PUT,END,1512606073373155184
PUT,BEGIN,1512606074575205769
PUT,END,1512606074594617612
PUT,BEGIN,1512606075796848546
PUT,END,1512606075810668786
PUT,BEGIN,1512606077012772789
PUT,END,1512606077039736597
PUT,BEGIN,1512606078242745874
PUT,END,1512606078261125983
PUT,BEGIN,1512606079463742639
PUT,END,1512606079487238451
PUT,BEGIN,1512606080689967718
PUT,END,1512606080710736681
PUT,BEGIN,1512606081913074607
PUT,END,1512606081930627712
PUT,BEGIN,1512606083133096834
PUT,END,1512606083154917160
PUT,BEGIN,1512606084356998074
PUT,END,1512606084372868620
PUT,BEGIN,1512606085575452074
PUT,END,1512606085591974348
PUT,BEGIN,1512606086794432150
PUT,END,1512606086812898021
PUT,BEGIN,1512606088016522773
PUT,END,1512606088033171253
PUT,BEGIN,1512606089236050160
PUT,END,1512606089254397248
PUT,BEGIN,1512606090457018497
PUT,END,1512606090473781353
