7
4
4
4
4
4
4
3
7
5
3
2
4
4
4
3
4
4
3
5
3
4
4
4
3
4
4
4
3
4
4
6
3
4
3
5
3
3
4
3
4
3
5
2
3
4
7
3
2
3
4
4
4
3
5
5
4
3
4
4
3
3
3
3
5
3
5
3
5
4
3
4
4
4
5
4
4
3
4
3
6
3
4
4
4
3
4
3
4
