REQUEST,MOMENT,TIMESTAMP
PUT,BEGIN,1512599458722301985
PUT,END,1512599458741848621
PUT,BEGIN,1512599459145097320
PUT,END,1512599459167325694
PUT,BEGIN,1512599459570839940
PUT,END,1512599459593076678
PUT,BEGIN,1512599459994969631
PUT,END,1512599460004193958
PUT,BEGIN,1512599460405403481
PUT,END,1512599460414721807
PUT,BEGIN,1512599460816138649
PUT,END,1512599460830690372
PUT,BEGIN,1512599461232346626
PUT,END,1512599461241924887
PUT,BEGIN,1512599461643474071
PUT,END,1512599461655818481
PUT,BEGIN,1512599462058742650
PUT,END,1512599462079110808
PUT,BEGIN,1512599462481019673
PUT,END,1512599462498368606
PUT,BEGIN,1512599462899567824
PUT,END,1512599462908633858
PUT,BEGIN,1512599463309831116
PUT,END,1512599463319280502
PUT,BEGIN,1512599463720990113
PUT,END,1512599463732109186
PUT,BEGIN,1512599464134394831
PUT,END,1512599464150504668
PUT,BEGIN,1512599464551944445
PUT,END,1512599464561632194
PUT,BEGIN,1512599464963106180
PUT,END,1512599464972647120
PUT,BEGIN,1512599465374424392
PUT,END,1512599465385897261
PUT,BEGIN,1512599465787131024
PUT,END,1512599465797650361
PUT,BEGIN,1512599466200472415
PUT,END,1512599466220527896
PUT,BEGIN,1512599466622830388
PUT,END,1512599466636638731
PUT,BEGIN,1512599467037892425
PUT,END,1512599467047255849
PUT,BEGIN,1512599467448800973
PUT,END,1512599467460579989
PUT,BEGIN,1512599467862180388
PUT,END,1512599467873826248
PUT,BEGIN,1512599468275021754
PUT,END,1512599468285828255
PUT,BEGIN,1512599468687534016
PUT,END,1512599468698841002
PUT,BEGIN,1512599469100262086
PUT,END,1512599469109965419
PUT,BEGIN,1512599469511825329
PUT,END,1512599469525346118
PUT,BEGIN,1512599469926612545
PUT,END,1512599469936420959
PUT,BEGIN,1512599470337852568
PUT,END,1512599470347067626
PUT,BEGIN,1512599470748646534
PUT,END,1512599470758034246
PUT,BEGIN,1512599471159249363
PUT,END,1512599471168474825
