REQUEST,MOMENT,TIMESTAMP
PUT,BEGIN,1512599275213036090
PUT,END,1512599275223503176
PUT,BEGIN,1512599276425883669
PUT,END,1512599276443602044
PUT,BEGIN,1512599277644981083
PUT,END,1512599277654329690
PUT,BEGIN,1512599278856133801
PUT,END,1512599278869824520
PUT,BEGIN,1512599280071041072
PUT,END,1512599280080117273
PUT,BEGIN,1512599281281361071
PUT,END,1512599281291237869
PUT,BEGIN,1512599282494085984
PUT,END,1512599282513088599
PUT,BEGIN,1512599283716392894
PUT,END,1512599283738012674
PUT,BEGIN,1512599284940332220
PUT,END,1512599284951074803
PUT,BEGIN,1512599286152517115
PUT,END,1512599286162580118
PUT,BEGIN,1512599287363805562
PUT,END,1512599287372976130
PUT,BEGIN,1512599288575418018
PUT,END,1512599288589775319
PUT,BEGIN,1512599289792786513
PUT,END,1512599289816356543
PUT,BEGIN,1512599291018210786
PUT,END,1512599291027428192
PUT,BEGIN,1512599292230238020
PUT,END,1512599292252534293
PUT,BEGIN,1512599293454799560
PUT,END,1512599293466086246
PUT,BEGIN,1512599294667301190
PUT,END,1512599294676462174
PUT,BEGIN,1512599295879421968
PUT,END,1512599295901791486
PUT,BEGIN,1512599297104031497
PUT,END,1512599297113379470
PUT,BEGIN,1512599298316462604
PUT,END,1512599298337504224
PUT,BEGIN,1512599299539652420
PUT,END,1512599299550045067
PUT,BEGIN,1512599300751304176
PUT,END,1512599300760543026
PUT,BEGIN,1512599301961764389
PUT,END,1512599301971028176
PUT,BEGIN,1512599303172255371
PUT,END,1512599303181751730
PUT,BEGIN,1512599304382973492
PUT,END,1512599304392138858
PUT,BEGIN,1512599305593335702
PUT,END,1512599305602686189
PUT,BEGIN,1512599306803892269
PUT,END,1512599306813383949
PUT,BEGIN,1512599308014570650
PUT,END,1512599308025599449
PUT,BEGIN,1512599309226793641
PUT,END,1512599309237828922
PUT,BEGIN,1512599310439038088
PUT,END,1512599310448392536
PUT,BEGIN,1512599311649607597
PUT,END,1512599311659421340
PUT,BEGIN,1512599312861326199
PUT,END,1512599312876686561
PUT,BEGIN,1512599314079078674
PUT,END,1512599314095047511
PUT,BEGIN,1512599315296226860
PUT,END,1512599315305551643
PUT,BEGIN,1512599316506718356
PUT,END,1512599316515885149
PUT,BEGIN,1512599317717058060
PUT,END,1512599317726549506
PUT,BEGIN,1512599318928563864
PUT,END,1512599318942851195
PUT,BEGIN,1512599320144916589
PUT,END,1512599320154976042
PUT,BEGIN,1512599321356261873
PUT,END,1512599321365443921
PUT,BEGIN,1512599322566716944
PUT,END,1512599322576096001
PUT,BEGIN,1512599323777284965
PUT,END,1512599323786584117
PUT,BEGIN,1512599324987766464
PUT,END,1512599324997093345
PUT,BEGIN,1512599326198634663
PUT,END,1512599326208330142
PUT,BEGIN,1512599327409565402
PUT,END,1512599327418735524
PUT,BEGIN,1512599328619923367
PUT,END,1512599328631551028
PUT,BEGIN,1512599329833133098
PUT,END,1512599329844645675
PUT,BEGIN,1512599331045977862
PUT,END,1512599331067863576
PUT,BEGIN,1512599332269099741
PUT,END,1512599332278301567
PUT,BEGIN,1512599333481005193
PUT,END,1512599333500213565
PUT,BEGIN,1512599334703411034
PUT,END,1512599334722484734
PUT,BEGIN,1512599335926000454
PUT,END,1512599335946732104
PUT,BEGIN,1512599337149427796
PUT,END,1512599337160952462
PUT,BEGIN,1512599338362429202
PUT,END,1512599338372019099
PUT,BEGIN,1512599339573459658
PUT,END,1512599339585275604
PUT,BEGIN,1512599340786877486
PUT,END,1512599340798910682
PUT,BEGIN,1512599342000598399
PUT,END,1512599342012222071
PUT,BEGIN,1512599343214554782
PUT,END,1512599343230591535
PUT,BEGIN,1512599344433373682
PUT,END,1512599344453629065
PUT,BEGIN,1512599345656862652
PUT,END,1512599345675388403
PUT,BEGIN,1512599346877151936
PUT,END,1512599346886310902
PUT,BEGIN,1512599348088094035
PUT,END,1512599348098394554
PUT,BEGIN,1512599349301246073
PUT,END,1512599349322844499
PUT,BEGIN,1512599350526303764
PUT,END,1512599350547265679
PUT,BEGIN,1512599351749241856
PUT,END,1512599351758622707
PUT,BEGIN,1512599352960182774
PUT,END,1512599352971688015
PUT,BEGIN,1512599354172885586
PUT,END,1512599354183980578
PUT,BEGIN,1512599355385219396
PUT,END,1512599355394489123
PUT,BEGIN,1512599356597118489
PUT,END,1512599356613293707
PUT,BEGIN,1512599357815430166
PUT,END,1512599357828649569
PUT,BEGIN,1512599359029891590
PUT,END,1512599359039146565
PUT,BEGIN,1512599360241573599
PUT,END,1512599360258507732
PUT,BEGIN,1512599361460812771
PUT,END,1512599361474896600
PUT,BEGIN,1512599362677397996
PUT,END,1512599362693606488
PUT,BEGIN,1512599363894918302
PUT,END,1512599363904155536
PUT,BEGIN,1512599365105702225
PUT,END,1512599365117227028
PUT,BEGIN,1512599366319701886
PUT,END,1512599366337425116
PUT,BEGIN,1512599367539305501
PUT,END,1512599367548591680
PUT,BEGIN,1512599368749769844
PUT,END,1512599368759001698
PUT,BEGIN,1512599369960204149
PUT,END,1512599369969412651
PUT,BEGIN,1512599371170587210
PUT,END,1512599371181296463
PUT,BEGIN,1512599372383659342
PUT,END,1512599372397706554
PUT,BEGIN,1512599373600430624
PUT,END,1512599373622692723
PUT,BEGIN,1512599374824929937
PUT,END,1512599374835905331
PUT,BEGIN,1512599376038553864
PUT,END,1512599376057064423
PUT,BEGIN,1512599377260225631
PUT,END,1512599377281028531
PUT,BEGIN,1512599378483831865
PUT,END,1512599378498129249
PUT,BEGIN,1512599379699403172
PUT,END,1512599379708931534
PUT,BEGIN,1512599380910537059
PUT,END,1512599380921656799
PUT,BEGIN,1512599382122868553
PUT,END,1512599382132292552
PUT,BEGIN,1512599383333475864
PUT,END,1512599383342918920
PUT,BEGIN,1512599384544429687
PUT,END,1512599384555517028
PUT,BEGIN,1512599385758443758
PUT,END,1512599385785393713
PUT,BEGIN,1512599386986960635
PUT,END,1512599386996108562
