REQUEST,MOMENT,TIMESTAMP
PUT,BEGIN,1512597765213157908
PUT,END,1512597765222403408
PUT,BEGIN,1512597766424675375
PUT,END,1512597766438792941
PUT,BEGIN,1512597767641248588
PUT,END,1512597767659769718
PUT,BEGIN,1512597768862472126
PUT,END,1512597768874751070
PUT,BEGIN,1512597770076194913
PUT,END,1512597770085401849
PUT,BEGIN,1512597771288109305
PUT,END,1512597771308069330
PUT,BEGIN,1512597772511041385
PUT,END,1512597772530109759
PUT,BEGIN,1512597773731704298
PUT,END,1512597773740855903
PUT,BEGIN,1512597774943255266
PUT,END,1512597774960090092
PUT,BEGIN,1512597776162401994
PUT,END,1512597776179791787
PUT,BEGIN,1512597777382730861
PUT,END,1512597777402594799
PUT,BEGIN,1512597778606085973
PUT,END,1512597778626270891
PUT,BEGIN,1512597779829788473
PUT,END,1512597779849873690
PUT,BEGIN,1512597781051591478
PUT,END,1512597781063863344
PUT,BEGIN,1512597782265070128
PUT,END,1512597782274370646
PUT,BEGIN,1512597783475834187
PUT,END,1512597783486947349
PUT,BEGIN,1512597784689202244
PUT,END,1512597784701601936
PUT,BEGIN,1512597785904521260
PUT,END,1512597785924966412
PUT,BEGIN,1512597787128499312
PUT,END,1512597787151843642
PUT,BEGIN,1512597788355310966
PUT,END,1512597788372826088
PUT,BEGIN,1512597789575506136
PUT,END,1512597789592259992
PUT,BEGIN,1512597790794111433
PUT,END,1512597790804087990
PUT,BEGIN,1512597792005272804
PUT,END,1512597792015917949
PUT,BEGIN,1512597793217323134
PUT,END,1512597793228654762
PUT,BEGIN,1512597794429861033
PUT,END,1512597794440422793
PUT,BEGIN,1512597795641632205
PUT,END,1512597795651464997
PUT,BEGIN,1512597796854020629
PUT,END,1512597796871750593
PUT,BEGIN,1512597798073294906
PUT,END,1512597798082735605
PUT,BEGIN,1512597799284161055
PUT,END,1512597799304759628
PUT,BEGIN,1512597800508224391
PUT,END,1512597800531383436
PUT,BEGIN,1512597801733343139
PUT,END,1512597801742645681
PUT,BEGIN,1512597802943877456
PUT,END,1512597802955818591
PUT,BEGIN,1512597804157086112
PUT,END,1512597804169090826
PUT,BEGIN,1512597805370752275
PUT,END,1512597805385027979
PUT,BEGIN,1512597806586520079
PUT,END,1512597806595987545
PUT,BEGIN,1512597807798815793
PUT,END,1512597807818943696
PUT,BEGIN,1512597809021177052
PUT,END,1512597809031661944
PUT,BEGIN,1512597810233086563
PUT,END,1512597810243900403
PUT,BEGIN,1512597811445363032
PUT,END,1512597811456967229
PUT,BEGIN,1512597812658183727
PUT,END,1512597812667288186
PUT,BEGIN,1512597813868464157
PUT,END,1512597813879587125
PUT,BEGIN,1512597815080952636
PUT,END,1512597815091278470
PUT,BEGIN,1512597816293716314
PUT,END,1512597816308214522
PUT,BEGIN,1512597817511005892
PUT,END,1512597817529375292
PUT,BEGIN,1512597818731604392
PUT,END,1512597818744499717
PUT,BEGIN,1512597819947522067
PUT,END,1512597819969953486
PUT,BEGIN,1512597821172264136
PUT,END,1512597821181625274
PUT,BEGIN,1512597822384346134
PUT,END,1512597822403850801
PUT,BEGIN,1512597823607148784
PUT,END,1512597823625456641
PUT,BEGIN,1512597824827758336
PUT,END,1512597824844192213
PUT,BEGIN,1512597826045765481
PUT,END,1512597826055063276
PUT,BEGIN,1512597827256339284
PUT,END,1512597827265986008
PUT,BEGIN,1512597828468781168
PUT,END,1512597828490778276
PUT,BEGIN,1512597829692688000
PUT,END,1512597829702703746
PUT,BEGIN,1512597830904628060
PUT,END,1512597830918912251
PUT,BEGIN,1512597832121814110
PUT,END,1512597832143061160
PUT,BEGIN,1512597833346551160
PUT,END,1512597833367075088
PUT,BEGIN,1512597834570378804
PUT,END,1512597834588748545
PUT,BEGIN,1512597835791457560
PUT,END,1512597835807650347
PUT,BEGIN,1512597837009284254
PUT,END,1512597837020100770
PUT,BEGIN,1512597838221316949
PUT,END,1512597838230645404
PUT,BEGIN,1512597839431878549
PUT,END,1512597839441934618
PUT,BEGIN,1512597840645279705
PUT,END,1512597840666648655
PUT,BEGIN,1512597841868557439
PUT,END,1512597841878323353
PUT,BEGIN,1512597843079860669
PUT,END,1512597843091081515
PUT,BEGIN,1512597844293967145
PUT,END,1512597844315091103
PUT,BEGIN,1512597845518480171
PUT,END,1512597845537124867
PUT,BEGIN,1512597846739639241
PUT,END,1512597846760139947
PUT,BEGIN,1512597847963513057
PUT,END,1512597847988552742
PUT,BEGIN,1512597849192391702
PUT,END,1512597849214946532
PUT,BEGIN,1512597850416970102
PUT,END,1512597850426327069
PUT,BEGIN,1512597851628639589
PUT,END,1512597851647754023
PUT,BEGIN,1512597852850962284
PUT,END,1512597852870918009
PUT,BEGIN,1512597854072687969
PUT,END,1512597854082100525
PUT,BEGIN,1512597855284753900
PUT,END,1512597855303144222
PUT,BEGIN,1512597856506280998
PUT,END,1512597856525210757
PUT,BEGIN,1512597857726904971
PUT,END,1512597857736157313
PUT,BEGIN,1512597858937551729
PUT,END,1512597858948144259
PUT,BEGIN,1512597860151014868
PUT,END,1512597860169756621
PUT,BEGIN,1512597861371557875
PUT,END,1512597861383440171
PUT,BEGIN,1512597862584654384
PUT,END,1512597862593994939
PUT,BEGIN,1512597863795848219
PUT,END,1512597863807789072
PUT,BEGIN,1512597865010734728
PUT,END,1512597865031446343
PUT,BEGIN,1512597866234700460
PUT,END,1512597866251138844
PUT,BEGIN,1512597867452917423
PUT,END,1512597867464294067
PUT,BEGIN,1512597868666694739
PUT,END,1512597868698341866
PUT,BEGIN,1512597869900780513
PUT,END,1512597869917341397
PUT,BEGIN,1512597871119183548
PUT,END,1512597871129935015
PUT,BEGIN,1512597872332589682
PUT,END,1512597872352232313
PUT,BEGIN,1512597873555393981
PUT,END,1512597873575383986
PUT,BEGIN,1512597874778279811
PUT,END,1512597874798639060
PUT,BEGIN,1512597876002060116
PUT,END,1512597876018308167
PUT,BEGIN,1512597877220104268
PUT,END,1512597877235087450
PUT,BEGIN,1512597878436667886
PUT,END,1512597878446922651
PUT,BEGIN,1512597879648116371
PUT,END,1512597879657234533
PUT,BEGIN,1512597880858767781
PUT,END,1512597880874380181
PUT,BEGIN,1512597882076002850
PUT,END,1512597882085252184
PUT,BEGIN,1512597883286751940
PUT,END,1512597883296046532
PUT,BEGIN,1512597884498886091
PUT,END,1512597884522101093
PUT,BEGIN,1512597885723680004
PUT,END,1512597885732784820
PUT,BEGIN,1512597886934290636
PUT,END,1512597886945854935
PUT,BEGIN,1512597888147373583
PUT,END,1512597888158082960
PUT,BEGIN,1512597889360136035
PUT,END,1512597889375004123
PUT,BEGIN,1512597890576732621
PUT,END,1512597890586909760
PUT,BEGIN,1512597891788085055
PUT,END,1512597891797614888
PUT,BEGIN,1512597893000712050
PUT,END,1512597893027719647
PUT,BEGIN,1512597894229396572
PUT,END,1512597894238603847
PUT,BEGIN,1512597895441498738
PUT,END,1512597895463688886
PUT,BEGIN,1512597896666896575
PUT,END,1512597896689412857
PUT,BEGIN,1512597897890855943
PUT,END,1512597897900748224
PUT,BEGIN,1512597899102441703
PUT,END,1512597899113068466
PUT,BEGIN,1512597900315951670
PUT,END,1512597900340998392
PUT,BEGIN,1512597901544317890
PUT,END,1512597901561649179
PUT,BEGIN,1512597902764036745
PUT,END,1512597902782686722
PUT,BEGIN,1512597903984280295
PUT,END,1512597903995583414
PUT,BEGIN,1512597905196803811
PUT,END,1512597905205990084
PUT,BEGIN,1512597906408321822
PUT,END,1512597906424361230
PUT,BEGIN,1512597907627085452
PUT,END,1512597907649612481
PUT,BEGIN,1512597908851047455
PUT,END,1512597908862268772
PUT,BEGIN,1512597910063492400
PUT,END,1512597910072822013
PUT,BEGIN,1512597911274414485
PUT,END,1512597911291792640
PUT,BEGIN,1512597912494866916
PUT,END,1512597912518720531
PUT,BEGIN,1512597913720647448
PUT,END,1512597913730547576
PUT,BEGIN,1512597914932802814
PUT,END,1512597914951603173
PUT,BEGIN,1512597916154414348
PUT,END,1512597916174134811
PUT,BEGIN,1512597917376674746
PUT,END,1512597917393621334
PUT,BEGIN,1512597918595134024
PUT,END,1512597918604478185
PUT,BEGIN,1512597919805653347
PUT,END,1512597919815003449
PUT,BEGIN,1512597921016204316
PUT,END,1512597921025490250
PUT,BEGIN,1512597922226707320
PUT,END,1512597922236026609
PUT,BEGIN,1512597923437467943
PUT,END,1512597923449234876
PUT,BEGIN,1512597924650862692
PUT,END,1512597924666473721
PUT,BEGIN,1512597925867749838
PUT,END,1512597925877054186
PUT,BEGIN,1512597927079720780
PUT,END,1512597927097817335
PUT,BEGIN,1512597928299230438
PUT,END,1512597928310238656
PUT,BEGIN,1512597929511811547
PUT,END,1512597929524400015
PUT,BEGIN,1512597930725612058
PUT,END,1512597930737116052
PUT,BEGIN,1512597931939998277
PUT,END,1512597931961533948
PUT,BEGIN,1512597933164883540
PUT,END,1512597933181285431
PUT,BEGIN,1512597934383533953
PUT,END,1512597934395237506
PUT,BEGIN,1512597935597859688
PUT,END,1512597935614525476
PUT,BEGIN,1512597936815751514
PUT,END,1512597936826078278
PUT,BEGIN,1512597938028493195
PUT,END,1512597938042520684
PUT,BEGIN,1512597939243844430
PUT,END,1512597939254426296
PUT,BEGIN,1512597940456221556
PUT,END,1512597940465654839
PUT,BEGIN,1512597941666866436
PUT,END,1512597941676123015
PUT,BEGIN,1512597942878932568
PUT,END,1512597942899281937
PUT,BEGIN,1512597944100880870
PUT,END,1512597944110180585
PUT,BEGIN,1512597945311542222
PUT,END,1512597945325406298
PUT,BEGIN,1512597946526951138
PUT,END,1512597946538632447
PUT,BEGIN,1512597947741493317
PUT,END,1512597947761693500
